voter,rawScore
0x17fbbb11cf41312e26319c2ac5fa80146bd0a826,17.51
0x14356b7e1439723de328d7e40fa6ec60f83ec688,31.91
0x762ed6c6276ea193782d6cf1e1a0ac899251e7fb,22.24
0xc84dc42b652f5d970f3656e835a1b9512023476c,38.43
0x69aea131aa2c758e65affb07adac06a9d42d42ff,29.6
0x89d0cade40d40981f0c08b2c9eec5d68eb4d5e15,27.84
0x68f7dc4f17d9acbf78b064ab42237f73c1aa2b40,21.92
0x88e189a8a370ddff635eea3c511968c3b6ec4076,19.71
0x19935d31af29c8c7dd7a975b86ea63d712e4270f,33.58
0x667ac63c76dda80c59ea6d6d65c6179946e917c7,30.45
0x71356e003a64691ebd621917563cd6410e24e186,21.69
0x837b42c47d602fd63bbeed55a44e7cee16b12002,22.84
0x01c5063f21def1ea78728303fb07c31b0375a2b1,31.18
0x40dad16bb36c7020bb99d917e4910c31d315dfca,15.64
0xecb68965ac6fa6ad364833cc37c51787c20143f1,20.01
0x0010108d287e168d93c6c36a7ae1e48099969f16,37.53
0x6e53c198f08b6d9c04fe7d0e292be076ec62f52e,25.26
0xe6e365b1a0422d46377e9c3a9d28eb6fe7427dad,38.47
0x2b0068ffb8d5eba939c3656213da9b06d9b246d3,20.75
0x1a1bc00cddc8bc646ea7c3e8c4f1bfacbba42cf2,16.85
0x3aa92bcbb3cd3f44d8880d94f188ca76a0a0ccc7,16.85
0x26f4966da77f91e3f76f4cc90482f1d6bc7640d1,16.85
0x619ce0465e6f65f9bd186c06e671b1e0eaacbf62,16.85
0x3f968e114418c9fcf4a85a4bac322fc35e7e091d,16.85
0x9e16a4f475ae00cd3b62b71edf443e1eb42fb329,29.82
0xc6ba9f1179fa8886a84b3a07f4a7b6402baf127e,16.85
0x23b8bfed8257efdcaf75a3f1cb57cabd3d3d9f29,16.27
0xb900f2392dfa9901a5ed2d4719cd59d0c7935144,15.54
0x4ed5239648c8410695ab6d0bfa10a62ab36382d0,17.51
0x6dc55350abf888cc1edb2edafd36d3be3d658bd7,26.69
0x3a879c37880cf076494faf71388e3071a3169fe1,16.85
0x60e7279cb8f91e2bc4711850b4baf667fdd63eca,27.55
0x5ebed73540e809de002102419fbbeaddf4416d29,15.01
0xd133df54c0a5849b6a9e1928095148bf3f068fc8,15.95
0xa67144634230577b94d1545ca115f605ac800e21,26.58
0xd767466778fd336b88ab825aef3fe4b856e08fd8,25.24
0x0c1d1159b70adb6cd15e57c59bbe595e13657a9a,17.2
0xf4fb4c77ed823f135e6fd31b0cf09ec770e27f12,29.82
0xde948a4805a62880c599ba83e9de3d4f4f5937c2,26.03
0xd454ed303748bb5a433388f9508433ba5d507030,45.27
0x47ea9e812f39bc26f95cbf1fc36230558492133d,35.05
0xf3e16a28b09be3836e66f091613c230128141fc1,35.35
0x5725a458b319d73b8ec84c47de80620e7b191b0c,48.92
0xdf7ab7a5d809ebe7c87c4dc190b4b2dc31e32f3a,26.39
0x540469ef57af4ce1946e5dc9c530bd6419c03465,18.52
0x1e21d97fdacf06db785dabcf91311ae3bae58863,18.14
0xa231a5ae629a0f15e1c1eb3ffbf813589e206926,39.96
0x4fc2aba367e273740258fd670761f1bd16f463f7,24.16
0xadcf36552ed6b9b31dcdf161fd450b81adcf9f54,26.97
0xb7025e51a5dcca0cb1c03f66fe31f5dcffd599aa,30.37
0x5c0e1377edf9a8e4f0430118ae5381024186f12d,30.37
0xd2602c7bdfc9f413974e944280bbfae275d1b1b6,43.58
0xa3e25875071c98f9aa7dc0b9078e5e58398e5b00,35.66
0x04bbb7ea18ea570ae47d4489991645e4e49bbf37,28.15
0x92e4620220a2d952f26b82500d3c6fbf2d829a8a,19.61
0x44c1fe677be60b09abee6e793c913d1a9e0ef7ac,24.68
0x11c73ae24a15679dc2baa5a7e8b5b1bbb4b66d94,33.68
0x279630304eca93c692e0f26870def510439a0c5b,47.22
0x43d9a30f7220bebe272a912859b99503c316ae20,24.19
0xa567fdeea8d10934ab8a3529c922b95591b798e9,22.91
0x094846543e8864bc89d385b79e33fb321f655613,19.61
0x555915510dc8b7e6a36f45eb665a3224be703c0c,24.72
0xa315c96c0903b6a5f0c997fdc6b257851017590b,32.6
0x5c46d97c6a621d2c2c7875415c8de32d8934ece8,15.74
0x6585777b8d8055e7453e354d5d3dced17682dce4,24.72
0xdafd771924d4b26d07445743ab11657ebd18dc89,24.68
0xf80a109643e78bf60a34110530d2a5fe0b414996,21.17
0x8300c93fcff6a68b323948dcaf2647cd85673e69,22.91
0x79780a6a43b200151e78ba583928ed120c2186e9,20.13
0x54c005542fb2cbc47edc957f7f8dc077dbbbb130,16.79
0x7936e77d2a573984f43f554d762185667e9c7b1d,22.91
0xe1ded22ca713eb479bbd50c055714abcca8ca57e,30.35
0x2b1ab405c5d8819c47ce9ad11f426af91f9f109f,23.25
0x536f27fde152b20551a3ff818864b3d9a42159f1,24.92
0xd7c09970355e0b23e4537fc5e692191e2495663f,22.39
0x69b2dddb253735709445832b157d654fd8eded3b,25.78
0xd4031e7c22de9a2167aaf19bd2c875e048413a76,25.78
0x9e21d5c0978ab3a28b9af9ea85e09b6818ad7b42,26.69
0x7476e316158cc2a4c63d293f40a76e8b5ef36fe7,22.42
0x6f0c3105444e9ad288ed64674c12420593a1efb2,30.35
0x92642fe150c1df2b3b6c1f61a8b6fddc1434236d,19.81
0x3ce9fb0c3cc42e8f1b02048153b6d68b727f3259,24.11
0xe7677698617c6a3d4676eb787c1bc10081d5b8d3,40.14
0xc08d02da34390cc4392f8291f9c1e0ff503c57ed,23.05
0x45f8056a740c53a86fae694970d7a7888d0d38be,34.92
0x1982bd37e91fd7a8c88805e9a7aa009fa804b1f9,32.11
0xfdb6a0e857bbcdc6ec0a4c071a6277b0e05a5cc1,25.78
0x3906ddbae2d8af0581a38a09c90e14b48f3d2f94,27.01
0x60a6e7eb11698b6fdfcf89a132ea1b84ab63ce26,29.22
0xa3c908639d46b76f3672cd006baa5fea7751082b,42.25
0x494982ca65728aad321b967184a20167294a2bbe,25.88
0xca80a9374ce92a33b3251ef074cc03e1075dd017,17.62
0xeed99e93e073c092131c245c3fda23781563d67d,27.32
0x3743cce59b87574838fb0b2bbb9845417da5d22e,18.88
0xb55cf77709d41640e618457ede200e2890c663a1,15.12
0x2eb619bf6ef1b2144d47d5a006591ee284f21820,35.48
0xc64aa49506856c657d136343bdacf7c339e1c673,
0x383a0c30165924a25a6f9ad228d4360230662bad,
0xb1e436ff825f116d390356f606f059ddadec96a6,
0x4c9f29229c47c4207e05923a3121dd7d51783454,
0xe82f0b3a03c580651a1d5df6dc1b0340f24b61ea,
0xf1c90933e281930160ef440691f1b09d856dc6ad,
0x0a372ed8e1557f78f2c50b33fddd33b430b0e72a,
0x0c43d79baeba1acb896b4e35f02615eb25c3e4aa,40.13
0x06e71164219d52dad9cba10759402b5a3c391e38,17.2
0x7d4c25255065902da9c56c5357055a442113d19a,
0x6c0d59e044f6bc6900914bb06cff41b798f0b909,
0x53c400ba5a486df2306c76d3c06956e63abae7b5,
0xed1e6a1649b3edf0f59cbd9bb1e3d78a6cb88791,
0x5d93f3c0e6134cdb10c2eb46abc82353637c9983,8.13
0x82df850a1e4d7afa0bf01972b012c8f2b5e7cce5,
0x3be77b03e7869e69a6959a7149e2dcd577f66304,
0x9c016d9a1ce53658f7a975f796735b4e010013bc,24.19
0x316fa1d608beb5e5e59e478eb4120a678d484e77,29.64
0x41ce97aa31110bfbcdc5acc630a19f73a256789a,23.57
0x8cb71cec028ccb62a88a89364884d1df5c0c5273,35.14
0xccc3171b1e9bac640c633969b374a2bd2b55619f,28.7
0xbe832e63e1c0645ca5f1c8cc763de84dcd5f39ac,14.07
0xc5a279fe8fcf216d4525a7fbfe050234fddc40db,23.47
0xa5aeb1cefa38825548266747233438c1b58a3daa,21.48
0x2738e04ee5362499980c5554aced0c88ffd1a83d,21.3
0xc0b54011af8591ac7f9dbc635ce3660b5db903a7,27.03
0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,23.57
0xbf8641831d15c2701ba122981c3d7a6a2533ea48,30.65
0xa4e06693d262de6c94c573966da8602a9207966b,26.61
0x3b325d09ef3ccd8447cfebc7dc8cb4bfecd3dd90,
0x1ef57016c5626ecc7b180ff9b8a0672f3f874a23,
0x633d4cd6bb4d0c227792537ad006705a4191ce02,
0x24d564c60be8936664ca7b91a1de23fe3cfa3f1d,
0xb62462465e2697f2275f668e775710fa24fc9394,
0x6be45182adcf0ababb8251679657924c21a2dc1d,
0x3af44cae764fe28f0eab8d475ab347506957c521,
0xcab97b599d25a84f9a0afd85751ed387f18380ff,
0x27e30f519d636f9123ad927edaf6fea765af890e,
0x539b3f56d9e09e59d814ae8d89cd6a0376f1ee8d,16.27
0xe50274a0fe6a3466bbce6b85012ac30c22b02632,
0xfecba612222b07b3a186b70096ff88d7891b8abe,25.24
0x4e70bd663b20bb64db6172f5c871bd41c1cc7298,39.8
0x45bf6dae3b1126fef37a94e3806f5942defd6b77,30.02
0x550691e578fcd861b7021f5e17ca70de3cdc465f,31.8
0xdcced5665eec9f16dcc61fc94ae39f1bb6ed8f38,27.01
0x8c40ddb93163446e105009aa47e9a5bc18cfb0e5,15.95
0x769d089ce6f54b429110f8001f34bddadfe60029,5.42
0x5806f53ce9a196b246a97524b0529dde87ce223a,21.28
0x3c27b47b02f26aa43bf91ea2ec16bab6dbf9014c,24.82
0x7c5cd584fc92992caeed3771a26c518e0e7f4edc,16.37
0xda610b7cef2285b7b81cb605538bc3f83999b2ce,30.97
0xcb56705d80a4fa82c00f1e789a861573702c7e69,31.9
0xe4575c894b13c99c8f3e9fc0dcdd220131aabc0b,42.02
0xacc854d84a6482c1345c32d7b4ceb1e9c3ed19bd,24.92
0xc82a75d564521306e7ee9ebd530a459292c45ae7,25.65
0xa1150da29de8f18d911184e0dd757fa7d8494eff,18.14
0xe3938be622ed7675e87cd299331147fe220519be,17.59
0xd68ed1ae14acbb9b2e582e41b60b0c5267eb5cbe,16.79
0xbdafaf84d170b61380ec145119bb908d6f69cb47,17.51
0x60bee7c4ee0840e1b81d6e2366abc32c607107ac,
0xf3e58eb8da436a110a3af611b7e10c5d4ff26065,19.61
0x33369bbdde8f3bdb4450d6020469041898e18c9f,16.68
0x29ed191612485ed6c73144dd14dbfab5bf96e4ff,15.85
0xd782606ca5c6f07bb806fedb762b10d26be0c7e0,26.61
0x785d1b11304d5f8d9cb11e5079c8640c051b35bc,18.14
0x1a0d6ae97ef665333e90cc3ba977c5e0cdd49fad,15.95
0x190de97965eea8ef901c3779e71cac18e8ef472c,17.41
0x212647c56ba10ee429a838bc567dfb03a8d054ba,16.71
0x5b88433a8b119d0043ec36af5e3e4c694f3fcc5d,18.46
0x667756a3906081ad924c346013430e37993dc48e,26.49
0xc4464324094ae38f5142a366165c41d61e7c4fe3,27.76
0x0137ed183f962e79b65454f93f3eb0cd8c781e5d,31.8
0xdddc792f4521c11147b6c9c4ad6db872b6e69afb,23.25
0xfeca1fe399e86608eb46d0293f1c914088953b3f,
0x3aca0fadbbf86698238eb212d6ac8b499b5bde39,15.54
0xc98408fe5832ea6be1d4f65ac32cd349f3e6eae1,24.71
0x410d2b009cb146db3a18a511cd01aa9c1e4ecbe8,20.95
0x521143e5aac9910fe362f90b38d3f2ef17f33f6d,19.39
0x35beaf0528895fe3208a0e7a6211db04369c0387,
0x9234938db2d9bd6d944d27f4f7b17187c81a5d7a,
0xbb58b77cf16101ea9a6465eff77b4dad9632a783,
0x33d7b053e9ff523e4da6be3108cc9d67a0d610e8,
0xb33f3cbf89ca501cdd903bfcefeee6b66d7a6c42,
0xca5ed8b92856bf76e025d31a9439d3ec1f1f644c,
0xea611e681b294c2e2137ef14b782a9e80cc6a44f,28.49
0xb8ece7d8e375056a1429d9109daef89384f7387a,
0x591b8c2354746f9f0ee94dbdbaa029ef22f9f0ea,25.13
0xb054675add7062e2a708ba7c211fb0ec1f56b8fa,29.82
0xa73b1c9e679a973ac944d451eb497a7448e9ca22,
0x00bf528c0e7ce508e6c20642fdae6b8728e4122b,
0x7be839ea6214f231f0bb893ee6dc6b62506f7f6c,
0xb21fed4aaed0645207bbb898117ed161fcbe1d05,
0x08ec41fdcb5f9cd49a2a9d76bbeef952a5d5739d,21.38
0xabacd24570b9cc2cf8b7937bc56ccb10afb44e85,15.84
0x300c018d36d029bf1c6a36280a7da22d64968ec4,
0xd1d72e003f63b28f95afb5ca26a1e90d820051c1,22.63
0x59e62507aba69188e62a63d45445c26304ccb06c,22.32
0xc578c80cdafc2f2bc628e77a97005d34b99a1ccf,16.16
0xc9d43833b3939a0d152ba2e19da3f553a9f905a8,
0xebe43b41be873101011f83d9fbdc5632c6675190,15.5
0x5b2b023754178b0511f883f3079a7e1a16fc5d45,45.42
0xf553c63b8c2add2299f96bee793780d63bc7daf9,30.97
0x7c68b86783e6ee109714144c49a9553058ab6085,22.59
0x261e19e88dfc2fff61888ba3ee3b8aa7aaafc504,15.84
0x72be0aee75afeb770ae7565838fdda70222713a6,31.69
0xa37c4595784e32d96e3d4cc76079aa2b670dfd20,35.34
0xe2b374b590e52b6b236ea76aeeec4b51be5bb365,15.74
0x73b5571c9913cd21ca2ddce62d3ab6f37fae7a30,
0x96b70c2ec4859a46be26594f2b581f4977f20f4e,27.22
0xc4d8b1972d8786197480adf1640e03166bd1d405,33.16
0xd4a6e45658a04d2b8df558c2e1f45ec63079335d,37.12
0x5584a353528dfeb2fc751ab48b72d32726c79507,42.63
0x2eb627e3351f510be1da775cbaf19b9ffa319da3,
0xcb18bfdb17efdfa3aa1c7e0c60a0ce754d7a28b1,15.64
0x467a3641156b2cb500093f382a503efe3c09d0d3,23.67
0x9c764e0b722a06ad34899ff58305c77a63682289,15.32
0x482b4a4b4ee32c37e898ca8406cc955849526434,32.5
0x211f3a6b74d522a207b90310d69f00f7129e990a,21.48
0xc82ef70fa397a9e2d2dbd1407b6f273f5697344c,
0xb3ff73f6d56f381d093d1b2fb20215aa2c79da0e,28.46
0x2531dac8784cc16b0f1047c5fb97a4a629c44566,33.79
0x18f8e924b770b45903e8a89ed3897645f5ae9e94,17.1
0x954ae2ca779db70f63e6ad6fd949abd210efb9df,21.38
0xad2510656bcef5ca1bbabeb2b09e00adf07f2539,
0x2a0baee9529f0e3e54d6fcb3ba85d85091254a81,18.46
0x11f7b678d302eecf93f0b189dd76598abe73a6c9,35.13
0x4ec3a88ad1a4b33e10d27c25446ec2525d77212e,17.51
0xe44199654a7c6a5e85890a2e9b9a4d10535deee0,19.91
0xd923de646d3f0bb9eb7f9169f259c79c3ede2188,41.94
0x747e109b9ba062839c1cbb7608d420b03111ecd3,
0xb2df04f4536b99666e3968d14761bb890d002df3,25.12
0xe95ee4a899718488aba3a5edcd061d1320baed3a,27.64
0x34222528882a34eacc5a1b3607996edfaffec084,3.44
0x719e62d0ec7dcb8d63bc9c65838a9b489ccd7929,23.35
0x1a4642c41e09bc357f7554ce39977192f6329adf,15.74
0x9144737f1c0dbe3737eb6f4c7e0260b67e21730f,15.54
0x54e3c18c2367ce4fa1478645679696496426370b,21.38
0x1b2dab8062e1d7ea6d6bff01ae297fede19e3125,30.89
0x9b4f8cc5ef58738da87b8449ea17628d12210ae0,15.75
0x2618055f3ad282d5f577e6e03718cd73695da836,17.41
0xb8dcad93d45c17f170274ec21f81ec1cbe09df15,19.18
0xcf217ad74d735b020f3628308d0232e886a9fdb6,28.05
0x3dbb7d60e38cb785cfa382de483bf1ae3a7338ae,21.58
0x408fc152ed2c8180e389d7759a5e48cd5431ce1d,28.78
0x81670ba03ffddbca11146e3ff8933eb7bf1e1376,30.03
0x325da0a62968bd17e2d5914b2cb70a34c2c60230,16.16
0xf2083f557625a6b24b89eb21265a8173d30f8f51,19.18
0xcee10cc0c025d962b31679e58f36aa1de2b6c752,25.16
0xad2d23dcff6cdbb8a15e71d9acef313690933145,36.81
0x02be99141f66c065e165caf2dbf6a987c8d107a5,28.79
0x91cd26813bda69ab442dd859e0a99200210246a0,19.61
0x5fe1521173f553084ed21e5cbede7233b5fe1aa7,16.68
0x1982e55017dc6e4c917f3270c054a3f634aedbb4,25.77
0x41ec28eceb137789032b2b505a57c1da829934cd,26.69
0xcb86c7d82860c276a8a6df73cf8dad5f1fa95db4,19.08
0xc6f346800e13bed1664edb6958022a95d99be7ce,19.61
0xa417100ddcd35787e6c0598e63db45ef5ecca567,25.23
0xa9552a03cf7575d625fb2932dd336f75323ff513,36.9
0x8c47469c70957a7f52bbebb498b0c11a1ade2b77,40.66
0x70bdceaf67f0c96484a088a10473d412a7c10ba5,27.11
0x2ba30f26b0d163cdfeea21b9eac8f82f1afaa021,21.06
0x44ec8697caf9154ddaf32199b328da2a48551b48,17.41
0xd1c949015f265971539d0f341fc6df2e9f474a4a,31.9
0xa85690acbf51fc4dcd62b5d38fb798274c554543,33.36
0x79ce80e90bd630b0d98e99a66ac74a951391b7b1,34.06
0xf1d82cf1e2e23f7bed3af2b3e717d35ffb4cdc38,28.57
0x33898903c17b2b4cf37782535691baebc744e590,24.81
0xc89f714518b454480f71ac53b7a929ae274b249d,15.54
0xed39f15bfd24229ec43e5eaa3d9adcb26dca3204,17.94
0x5db24b681b4a75ea20d7613f90cb0b2bff8219a9,28.16
0xcef28ce7884ae973990fb826c1986afaa9319b9a,26.17
0x4922028b5cce387eb0a348302dbf6487adaa94ea,31.9
0x919f76370ebfb259a64563f027a9f372480c1477,17.62
0x6d1b1f95a4e55b3417c6f6d0d5036ba3520d5b79,33.79
0x9d17bb55b57b31329cf01aa7017948e398b277bc,40.37
0x6985c2428ab7d9c33449de8c4c790ce4bd56fc9d,33.25
0xd593be7d470ba396c180229308edab4e60b98479,45.06
0xc33c77f59baa77a4f81cb6dd7ce98baf270b0ce9,25.23
0x36905f1b379274f2406b0793c7f5f3b6734e2369,19.61
0x549f070d6c18bef6f23c06f8257612253604e6bd,26.38
0x0143860b891551c03e9c34113148b7287227d405,21.3
0x249ca6de88676f0fbf2eea257758a302bfc1ab56,20.33
0x747a2f6cc6cdf163934d539c39dc6c8e72ab0d5c,26.48
0x29cfda085259534aff438523d0287b5997d56191,21.38
0xd18179ee18f1de92372cf806c5be664845c17396,14.0
0x0dadb9848caed80ba3122a53a3b0208fcde18ff5,23.15
0xc151864ab727826dacfb1a4237e14a0714ec861a,27.5
0x655f10446428e70d12b8a3448e1d7d0deac4b2ee,19.61
0x963f9b08a1c52f5a995b8f94f96b18fb59fc1599,
0x47c5881baa32b2a93b1a827b1d7889b544d24d90,
0x71cf7c81f3a3b1bfbf0f3a22340b7ac0b3399bd4,16.47
0xe5e3d8c4cfc4c7f0d3be324b009b6a78ff35dad0,22.96
0x67dfa4c7a5d07bc3d7aef4216bde01e8ff2091b8,
0xdc23f11f93926fcc94001fb7ea2a955d991fb0f7,15.54
0x665618a8506d4d830d2c12126863e46d3c3b5138,19.61
0x2e0c92e80179a4689ac2cd681aacd8093576b60d,27.11
0xe676399abe195b36322a3e50412ddd04fc53a382,15.54
0x1bece8c246e30d9067c9b0975651429e4d59c880,0.0
0x25c24de48d6bb4808947d1e61067a2d3afc0c9e0,23.15
0x9c5d54793f7ad0f15c76998bd0d06b94a7f2c9ab,15.74
0x163ffa10c964101147d9328b95cd0a298419ba69,
0xd24c0699a49c11e2c1697172d59168c8ad581873,28.68
0x8a413779a57ab9d2743f31cb52008b52622f1cee,30.13
0x942fec89e62c34ecfb26694654bec567fbdf68b5,35.66
0x835a72281375321a2f9e144bd6ece3eabc926dd2,33.57
0xf092f913b2cf86a96d62a36be56c64ba85005e2a,19.81
0x205c09dc617a2497d9236eb1d5b79693d456d345,26.03
0x12aff17c692981b47e3a76aefa31a5581654d6a3,18.56
0x12b3e17ee9bcf90763d11b67f3029ce54ea8ff03,19.61
0x6e10b215eac97589988b079f1b53b6a8979dcd26,31.9
0x1564eeabaf384a4d2507a3d8743d89dbcb4e3a9b,19.61
0xa51bdd3223fffcef58497e68572b6bb064209f80,23.57
0x3b8fc031ea8768d77d575e559998dd9086888888,31.91
0x6ad899aea96f21c226d63e3c69ac27c25a360876,17.94
0x2407a2f4f80de7bdbd08a48f685b000fb6331fc4,0.0
0x3d7f6f1a6a4e7e9c39ec0c34d095f107cb98fd51,21.9
0x5ce2ff8eef592cd0529b6c375b8f2a286ff7a62a,18.88
0x53422cc103258abc0e65ddd4ec3d276e0e79082e,16.48
0x51b0a8d89edb1146c55e72b3cf028560defa129b,17.1
0xdaeb86b8e91d551a96cd097520b04bbea4ba0880,19.42
0x0e67ce8f247ccdc6edc041ade2c91aeee412c5ef,24.68
0xb7ce368a08d06b54352c2bef09dea0cdc066b2a1,12.3
0x8d1f338f8abd714fd09ec13c100a0d7df693cd5d,37.95
0x2f6be2184972c7786ef1c5cc2d92f11c55c33d08,15.74
0x07260dc7b2920ea3eb6a7e2568b9622cf749688a,18.46
0x0a844481f4e603d2e22d60371c7b55e6dc1f06d4,27.11
0x14f1ae9087c7b3992835cb2fc6c8d7b500d34c3c,19.71
0xb8eca9876a3a0bef6d7377042596ab853efb36e9,15.22
0x5eddd7ee61e9aeb6e8796f66bcfb3876824554c4,22.59
0x38c4dd55ce536d432096ea3a0533b31e060ac517,18.88
0x62441153c1fb282f580f9bb1283ff62cac75e703,23.67
0xce0c646065f16bbbe625d9b8bc7f2cc3c9603af0,
0x4c1c6122b839cadbd99a9593e849f970408a1004,26.91
0xcedbad833698361e3799462f2e3ee03b86f7ad6a,24.92
0x420c18085d9f379b764adf4578ae38c0f059d50f,23.57
0xf10a9aa0f658d574ed9b6f5c1d6329905d0ab69c,23.57
0x0e297a8e975e4daa101e79bd40824590dcb00955,21.79
0x372044cc5338607a4ba43d5c062667be1b6cf075,30.35
0xba1c6141aab938da0612a06c505dabfad3ad02d2,19.71
0xbc8916d90264d26d1b47de82fefb648e60f11dc2,16.06
0xd15dd5d12a19067bb22a7aa94929d8991083e3a4,21.06
0x0eb071404cec8bb11cfe8f639166e5fe8d40d014,23.67
0x0e3d5b5de8db0ebd945b2fa107c537f96640078d,23.67
0x6dd41b0adf0903efd8eca91c45be09ac811639fb,16.06
0x55a741574330b37f7ffaf192c6f59d1582995888,16.06
0xc8e16392ee81d84dc53717c66fcf62dc1e46f32b,23.57
0x74e4952bccb17dbcdbc3ef282a03e2d9d82585e8,19.5
0xcf9f0f4111c8ccf4cfe7952733235e70dd1fc8bf,16.06
0xb090263bb6503e68f2bfb03f033cbe6ab87f2976,26.37
0x0a3fbf4faf02f7b30d739286e34eedb6e5ff05cf,23.47
0x326726cc0fa8d14068319d6263fe6dba3851bc81,20.96
0xd0aba44f5c7655220c5fe3b41422c1a724f8fe1f,16.06
0xe00c6f7b252071958a03545aa2e7f04e83ba718b,16.27
0x53d2acae6c7fa5f99e9708548bc454630879bc4c,16.06
0xdc55f16c4dcb7c608fa0aac54fe09a997c1b63d8,23.57
0xfe40c459cb5aa9164d61f046463ceb5ece853b79,21.58
0x2c2a36319b7940d3660121e26730e463fc8bd295,26.59
0x07e86eee49ebb02fc61cd88e5cef798dc0e4e1c6,3.54
0x2d732d7ce6b9636b39d26e7db8e48bb6defe0091,24.26
0x1de11ee65782f58d4c0a6d4db975022df6141dde,24.51
0x9ed26d01d54094a6c610a16180937cd2b2fb1abf,15.53
0x717110fdd8f15d8cc7ae0504c87065d054c97b90,17.73
0xff9d0db65a07b69a28254d5da16804216a831328,16.47
0x13a5e7bde7477616c953ac4d4a1a82f751053efb,46.09
0x6cf87bcb37847de3b580bca3729d674fe87003b3,24.1
0xd8ff36bd818bcae0278f0904d527206363795082,32.04
0x73c7391894beb4be3344fddcff10607781ee924b,26.59
0xc1b7d18ca1457d525cfaa73f38fee7c00d128b54,23.17
0xc118f52d5d37ca5c3c737c87e9d7ebcb6dede40e,17.41
0x4a5da2a1d3258df8ffb431cf0110fe9b98adeebf,17.93
0x4940655c4a1f379ff78af413debe961dc21e74f2,22.21
0x46c05b23ce383039bdaf5dcd2d26eabad787a505,
0x455e3097fb0f45a2e139c22eb4b6b8684e3c5283,22.59
0xcc72495613a4f8c20d74b19063f9937edb4b6b51,31.7
0x4520cd8bc085b962ef8c0ec696ac9d3ef1d8bf55,33.71
0xa61416d47385852c65e584e107b21f0d88dbcabb,44.48
0x57ccc081824b43b75986727875929af3a6ad721c,33.71
0x39ab2d517d6a45b84e4c5116fa67915fa3db1a76,17.41
0x3c861c7ed852e584c671fabed429a03afc6a5513,33.71
0x1cab647aed688da43b1d38aa2027f35e5b61cde3,23.04
0x762bbc211990d0a356f35e4d500843f59d223c2e,20.88
0x55187a1165ebb441a1bf227fff1eb0d32a65bc46,20.88
0x7ae59f3f2b2e5f3842b50a15bcb5247c5de881be,17.52
0x5c1389dea2c418c1c0c10ef210851942a1d67fc4,35.48
0x5bc3bfcb70490328de940ef9414ca56680cbe78c,
0xd364055a2b9df6ca96970cbd6827991d741ee66a,33.71
0xdb3926b5d93057b7ee5e16b7e8bc3778a78a3521,33.71
0x0f1397469a0333c899aad52b4ada89bb816adfd7,36.7
0xf057eb398369be465e83e32ad8a61140d366185e,26.79
0x6c16d2ba2464fa8026f26c0d5085f163279fb8ce,35.27
0xa77a7e129d5ec5dde1e0191e13a3ae74ecf32afd,22.62
0x9923af9211a698ce9b0c177169c99cdc0518edb0,19.71
0x3c7f96edf54d6567d91be151e40423a7ba86e8ad,14.7
0xc404dc31caf6aaca76ec2c441a19f1feaf553e40,24.94
0x46310c08642618e8d4f00729e062a5acce6c940f,31.72
0x5db6b5d056662ef4c40e34da1e655af990f9eaa7,23.67
0x5754d57ac28a1454fc84ae8cbc20f5c2d4c19e83,28.56
0xbbb96dc13940536fba7a0c6bac60e8cdbd107730,3.34
0xc3962ca0709009ab9214bff79784abc8ab843867,22.73
0x698fc05be67963181123f25ad337b796d248fb40,15.74
0xdbe1466ba961f3178430f6d68d50a8dab3984384,16.79
0x8b2cd1e2cd38f3dcdfc74332ccbd07bc0bafc906,16.79
0x939eb45599fff3d9bd4d621e91d1a35a1be75c56,16.79
0xe9a7839cdad31e0f5361fec7e38bca056fac6154,16.79
0xc8c67513ef920c036787f619ef5da86ae1d30474,19.71
0xae4d981f634cf8540e360a16014b9f0452075f54,16.79
0x5db3ab56e818ff48cfcfe2e0a23ba42d25409622,16.79
0x6d1f9819167cf48d41137fb22c1b7eb5d5639c4f,16.79
0x240f59dd23b3bcf411281c47b441c39e2f1a2cc6,16.79
0x17f4a68f76239cf47b78eb218dbb604d7d8ec78e,20.43
0x966c1308bb892289c081b671aa3bcf33c64a8a51,16.79
0x120371316b873fa34f682b16f4741d8f77db1dcf,18.56
0xaae7be1c815f580ab0d71c7d883bec773f6963e4,16.89
0x71cad240f5aca9fcd7f313e91c3f854307dec8a0,15.12
0xbcde9ad56e71d96c4026eee2bb29edc97553cc32,30.34
0x5ebe8b4ec98b481c20ba9be0a9c750cce2aeb043,16.89
0xee24eacca915fd027fe33403c2395eb7941e5b26,15.22
0x5c0302dfeb8c0c9a38d1d3b482b78e093dc24691,18.56
0xbf232a2caf7cd70c2fbfc8bebdc49a103f1dffbb,20.23
0x8559e53bb3536dd28387a9bec3dfda7c968692de,16.89
0x6023954f74d67b91fe4ff5de5e49ff2fba237a48,20.23
0x710f4ff54ce63669fdd866cfa7e3f98e7ad7fcdf,16.89
0x78efc1ecd0e8d74a26378458f89baa2a90e0c579,16.89
0xfc5f74c2ab88879ab9fc88139b7cebfa6c1c9200,16.89
0x008c1919d1b9d308dae36ac81476f530e215d98f,16.79
0x982e2c4a95803d4ea1df564dc0a9fb78ca9b0e60,16.89
0xd23f076ab8a5b848d11d00f2066acbecac133d2b,16.89
0xfb96db52928b2ffab018d55a469079b4b173d85a,20.23
0x2416b515e41342fa1546bfc4697a57352713b7f9,16.99
